Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Roman Yaremchuk,221958,€2.50m,"Dec 12, 2025","Nov 27, 1995",30,1.91,Ukraine,['Ukraine'],Centre-Forward,,Lyon,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Odsonne Édouard,344152,€12.00m,"Mar 27, 2026","Jan 16, 1998",28,1.87,France,[],Centre-Forward,,Lens,,,"Sep 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Ali Youssif,944724,€1.50m,"Mar 27, 2026","Jul 9, 2001",24,1.88,Libya,['Libya'],Centre-Back,"                    0
0  Defensive Midfield
1           Left-Back",FC Nantes,,,"Jan 19, 2026","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,Ligue 1
Bradley Locko,805908,€7.00m,"Dec 15, 2025","May 6, 2002",23,1.8,France,"['Congo', 'France']",Left-Back,"               0
0  Left Midfield",Stade Brestois,,,"Jul 27, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Montassar Talbi,496706,€7.00m,"Dec 15, 2025","May 26, 1998",27,1.9,Tunisia,[],Centre-Back,,FC Lorient,,,"Jul 18, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Fabián Ruiz,350219,€40.00m,"Dec 15, 2025","Apr 3, 1996",30,1.89,Spain,[],Central Midfield,,PSG,,,"Aug 30, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,Ligue 1
Ben Chilwell,316125,€12.00m,"Dec 15, 2025","Dec 21, 1996",29,1.8,England,[],Left-Back,,R. Strasbourg,,,"Sep 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Lassine Sinayoko,569140,€8.00m,"Mar 27, 2026","Dec 8, 1999",26,1.86,Mali,[],Centre-Forward,,AJ Auxerre,,,"Jul 1, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,Ligue 1
Moses Simon,274862,€7.00m,"Dec 15, 2025","Jul 12, 1995",30,1.68,Nigeria,['Nigeria'],Left Winger,"                0
0  Second Striker
1    Right Winger",Paris FC,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Lilian Raolisoa,829874,€3.50m,"Mar 27, 2026","Jun 16, 2000",25,1.78,France,"['Madagascar', 'France']",Right-Back,"                0
0  Right Midfield",Angers SCO,,,"Jul 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,25/26,Ligue 1
Désiré Doué,914562,€90.00m,"Dec 15, 2025","Jun 3, 2005",20,1.81,France,[],Right Winger,,PSG,,,"Aug 17, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",90000000.0,25/26,Ligue 1
Bahmed Deuff,1176215,€1.50m,"Mar 27, 2026","Mar 10, 2006",20,1.94,France,[],Defensive Midfield,,FC Nantes,,,"Jul 8, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,Ligue 1
Mathis Amougou,1010854,€10.00m,"Dec 15, 2025","Jan 18, 2006",20,1.77,France,"['Cameroon', 'France']",Central Midfield,"                    0
0  Defensive Midfield",R. Strasbourg,,,"Jul 12, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Rémy Descamps,282028,€2.00m,"Dec 15, 2025","Jun 25, 1996",29,1.96,France,[],Goalkeeper,,Lyon,,,"Aug 23, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Tidiane Devernois,1174032,€300k,"Mar 27, 2026","Oct 18, 2007",18,1.87,France,"['Senegal', 'France']",Central Midfield,,AJ Auxerre B,,,"Jul 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,25/26,Ligue 1
Jean-Victor Makengo,322305,€6.00m,"Mar 27, 2026","Jun 12, 1998",27,1.77,France,"['DR Congo', 'France']",Attacking Midfield,"                    0
0    Central Midfield
1  Defensive Midfield",FC Lorient,,,"Jan 30, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Hamza Igamane,885445,€18.00m,"Dec 15, 2025","Nov 2, 2002",23,1.81,Morocco,[],Centre-Forward,,Lille,,,"Aug 29, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,Ligue 1
Mamadou Sangaré,808348,€30.00m,"Mar 27, 2026","Jun 26, 2002",23,1.81,Mali,[],Central Midfield,,Lens,,,"Aug 20, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,Ligue 1
Sofiane Boufal,232271,€2.00m,"Dec 10, 2025","Sep 17, 1993",32,1.75,Morocco,"['Morocco', 'France']",Attacking Midfield,"                0
0     Left Winger
1  Second Striker",Le Havre AC,,,"Jan 14, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Ilan Kebbal,739769,€12.00m,"Dec 15, 2025","Jul 10, 1998",27,1.69,Algeria,[],Right Winger,,Paris FC,,,"Jul 10, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Moïse Bombito,1089202,€8.00m,"Dec 15, 2025","Mar 30, 2000",26,1.9,Canada,[],Centre-Back,,Nice,,,"Aug 19, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,Ligue 1
Rafael Luís,637803,€4.00m,"Dec 15, 2025","Feb 18, 2005",21,1.88,Portugal,[],Defensive Midfield,,R. Strasbourg,,,"Aug 17, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Odsonne Édouard,344152,€12.00m,"Mar 27, 2026","Jan 16, 1998",28,1.87,France,"['Haiti', 'French Guiana', 'France']",Centre-Forward,,Lens,,,"Sep 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Kenny Quetant,1178695,€2.00m,"Mar 27, 2026","Jul 17, 2006",19,1.89,France,"['Réunion', 'France']",Centre-Forward,,Le Havre AC,,,"Jan 1, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Abdoulaye Touré,181382,€3.00m,"Dec 15, 2025","Mar 3, 1994",32,1.88,Guinea,"['Guinea', 'France']",Defensive Midfield,"                  0
0  Central Midfield",Le Havre AC,,,"Jul 26, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Dante,16136,€500k,"Dec 15, 2025","Oct 18, 1983",42,1.88,Brazil,['Brazil'],Centre-Back,,Nice,,,"Aug 23, 2016","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,Ligue 1
Fabien Centonze,384859,€1.20m,"Dec 15, 2025","Jan 16, 1996",30,1.82,France,['France'],Right-Back,"                0
0       Left-Back
1  Right Midfield",FC Nantes,,,"Sep 22, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,25/26,Ligue 1
Stephan Zagadou,1228317,€4.00m,"Mar 27, 2026","Oct 24, 2008",17,1.86,France,[],Centre-Back,,Le Havre AC,,,"Jul 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Caio Henrique,420064,€15.00m,"Dec 15, 2025","Jul 31, 1997",28,1.78,Brazil,"['Brazil', 'Spain']",Left-Back,"               0
0  Left Midfield
1    Centre-Back",Monaco,,,"Aug 27, 2020","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,Ligue 1
Gessime Yassine,1151929,€10.00m,"Mar 27, 2026","Nov 22, 2005",20,1.72,Morocco,"['Morocco', 'France']",Right Winger,"             0
0  Left Winger",R. Strasbourg,,,"Jan 17, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Junior Dina Ebimbe,536482,€6.00m,"Dec 15, 2025","Nov 21, 2000",25,1.84,Cameroon,[],Right Midfield,,Stade Brestois,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Joseph Mangondo,1101719,€50k,"Dec 15, 2025","Aug 6, 2005",20,1.85,France,[],Centre-Forward,,FC Metz,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000.0,25/26,Ligue 1
Arthur Avom,1074628,€15.00m,"Mar 27, 2026","Dec 15, 2004",21,1.73,Cameroon,[],Central Midfield,,FC Lorient,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,Ligue 1
Ainsley Maitland-Niles,285845,€10.00m,"Dec 15, 2025","Aug 29, 1997",28,1.8,England,[],Right-Back,,Lyon,,,"Aug 7, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Steeve Kango,1119391,€800k,"Mar 27, 2026","Dec 9, 2006",19,,France,"['Algeria', 'France']",Right-Back,"           0
0  Left-Back",Olymp. Lyon B,,,"Jan 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,25/26,Ligue 1
Samson Baidoo,655217,€25.00m,"Mar 27, 2026","Mar 31, 2004",22,1.9,Austria,[],Centre-Back,,Lens,,,"Jul 17, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,Ligue 1
Joris Chotard,624037,€7.00m,"Mar 27, 2026","Sep 24, 2001",24,1.79,France,['France'],Defensive Midfield,"                  0
0  Central Midfield",Stade Brestois,,,"Aug 23, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Olivier Giroud,82442,€1.00m,"Dec 15, 2025","Sep 30, 1986",39,1.92,France,[],Centre-Forward,,Lille,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Emmanuel Biumla,1071956,€3.00m,"Dec 15, 2025","May 8, 2005",20,1.85,France,"[""Cote d'Ivoire"", 'Cameroon', 'France']",Centre-Back,,Angers SCO,,,"Jul 31, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Mason Greenwood,532826,€55.00m,"Mar 27, 2026","Oct 1, 2001",24,1.81,England,"['England', 'Jamaica']",Right Winger,"                0
0  Centre-Forward
1  Second Striker",Marseille,,,"Jul 18, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",55000000.0,25/26,Ligue 1
Koffi Kouao,481513,€2.50m,"Dec 15, 2025","May 20, 1998",27,1.73,Cote d'Ivoire,[],Right-Back,,FC Metz,,,"Aug 12, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Nicolas Cozza,485965,€3.00m,"Dec 15, 2025","Jan 8, 1999",27,1.78,France,[],Left-Back,,FC Nantes,,,"Aug 28, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Nathan Buayi-Kiala,743523,€100k,"Dec 15, 2025","Feb 29, 2004",22,1.77,France,[],Defensive Midfield,,AJ Auxerre,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,25/26,Ligue 1
Sékou Mara,557612,€4.00m,"Dec 15, 2025","Jul 30, 2002",23,1.83,France,"['Senegal', 'France']",Centre-Forward,,AJ Auxerre,,,"Sep 5, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Tyler Morton,618494,€25.00m,"Mar 27, 2026","Oct 31, 2002",23,1.85,England,[],Defensive Midfield,,Lyon,,,"Aug 5, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,Ligue 1
Terry Yegbe,991054,€3.00m,"Dec 15, 2025","Jan 25, 2001",25,1.95,Ghana,[],Centre-Back,,FC Metz,,,"Aug 30, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Anthony Bermont,1088110,€1.00m,"Dec 15, 2025","Feb 10, 2005",21,1.87,France,['France'],Left Winger,"                    0
0       Left Midfield
1  Attacking Midfield",Lens,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Abdallah Sima,776798,€4.00m,"Dec 15, 2025","Jun 17, 2001",24,1.88,Senegal,['Senegal'],Left Winger,"                0
0  Centre-Forward
1    Right Winger",Lens,,,"Aug 29, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Maxime Dupé,127188,€800k,"Dec 15, 2025","Mar 4, 1993",33,1.88,France,['France'],Goalkeeper,,Nice,,,"Jan 28, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,25/26,Ligue 1
Kassoum Ouattara,947360,€12.00m,"Mar 27, 2026","Oct 14, 2004",21,1.84,France,"[""Cote d'Ivoire"", 'France']",Left-Back,"               0
0  Left Midfield
1     Right-Back",Monaco,,,"Nov 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Gauthier Hein,344892,€5.00m,"Dec 15, 2025","Aug 7, 1996",29,1.7,France,['France'],Right Winger,"                    0
0  Attacking Midfield
1         Left Winger",FC Metz,,,"Aug 15, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Lanroy Machine,1096744,€1.20m,"Mar 27, 2026","Oct 13, 2005",20,1.83,France,[],Centre-Forward,,Angers SCO,,,"Jul 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,25/26,Ligue 1
Kelvin Amian,344072,€2.50m,"Dec 15, 2025","Feb 8, 1998",28,1.8,France,"[""Cote d'Ivoire"", 'France']",Right-Back,"             0
0  Centre-Back",FC Nantes,,,"Jan 25, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Ali Abdi,211474,€2.50m,"Dec 15, 2025","Dec 20, 1993",32,1.83,Tunisia,['Tunisia'],Left-Back,"               0
0     Right-Back
1  Left Midfield",Nice,,,"Sep 2, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Fabián Ruiz,350219,€40.00m,"Dec 15, 2025","Apr 3, 1996",30,1.89,Spain,['Spain'],Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",PSG,,,"Aug 30, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,Ligue 1
Samuel Amo-Ameyaw,933900,€8.00m,"Dec 15, 2025","Jul 18, 2006",19,1.74,England,[],Right Winger,,R. Strasbourg,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,Ligue 1
Grégoire Coudert,525155,€3.00m,"Mar 27, 2026","Apr 3, 1999",27,1.92,France,[],Goalkeeper,,Stade Brestois,,,"Jul 5, 2021","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Soumaïla Coulibaly,659513,€7.00m,"Dec 15, 2025","Oct 14, 2003",22,1.91,France,"['Mali', 'France']",Centre-Back,,Stade Brestois,,,"Oct 4, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Gideon Mensah,397171,€3.50m,"Dec 15, 2025","Jul 18, 1998",27,1.78,Ghana,[],Left-Back,,AJ Auxerre,,,"Aug 13, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,25/26,Ligue 1
Marius Courcoul,1075575,€2.50m,"Mar 27, 2026","Jan 1, 2007",19,1.82,France,[],Defensive Midfield,,Angers SCO,,,"Feb 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Florian Thauvin,184892,€5.00m,"Dec 15, 2025","Jan 26, 1993",33,1.81,France,['France'],Right Winger,"                    0
0  Attacking Midfield
1      Second Striker",Lens,,,"Aug 8, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Stefan Bajic,465836,€500k,"Dec 15, 2025","Dec 23, 2001",24,1.88,France,[],Goalkeeper,,R. Strasbourg,,,"Aug 16, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,Ligue 1
Louis Mezerette,1167216,,,"Aug 30, 2006",19,,France,['France'],Goalkeeper,,AJ Auxerre B,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,25/26,Ligue 1
Jessy Deminguet,539232,€2.50m,"Dec 15, 2025","Jan 7, 1998",28,1.78,France,['France'],Central Midfield,"                    0
0  Defensive Midfield",FC Metz,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Gauthier Hein,344892,€5.00m,"Dec 15, 2025","Aug 7, 1996",29,1.7,France,[],Right Winger,,FC Metz,,,"Aug 15, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Willian Pacho,661171,€70.00m,"Dec 15, 2025","Oct 16, 2001",24,1.88,Ecuador,['Ecuador'],Centre-Back,,PSG,,,"Aug 9, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",70000000.0,25/26,Ligue 1
Sebastian Szymański,320748,€12.00m,"Dec 17, 2025","May 10, 1999",26,1.74,Poland,['Poland'],Attacking Midfield,"                  0
0  Central Midfield
1      Right Winger",Stade Rennais,,,"Jan 22, 2026","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Maxi Oyedele,863204,€4.00m,"Dec 15, 2025","Nov 7, 2004",21,1.83,Poland,"['England', 'Poland']",Defensive Midfield,"                  0
0  Central Midfield",R. Strasbourg,,,"Jul 16, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Alpha Touré,1178489,€5.00m,"Mar 27, 2026","Jan 25, 2006",20,1.8,Senegal,[],Defensive Midfield,,FC Metz,,,"Jul 12, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Quentin Ndjantou,1053208,€7.00m,"Dec 15, 2025","Jul 23, 2007",18,1.82,France,[],Left Winger,,PSG,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Robin Risser,743515,€25.00m,"Mar 27, 2026","Dec 2, 2004",21,1.93,France,[],Goalkeeper,,Lens,,,"Jul 4, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,Ligue 1
Sinaly Diomandé,702441,€5.00m,"Mar 27, 2026","Apr 9, 2001",25,1.84,Cote d'Ivoire,[],Centre-Back,,AJ Auxerre,,,"Aug 30, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Pierrick Capelle,214532,€200k,"Dec 15, 2025","Apr 15, 1987",38,1.81,France,['France'],Central Midfield,"               0
0  Left Midfield
1      Left-Back",Angers SCO,,,"Jul 1, 2015","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,25/26,Ligue 1
Prosper Peter,1103958,€15.00m,"Mar 27, 2026","Aug 9, 2007",18,1.88,France,[],Centre-Forward,,Angers SCO,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,Ligue 1
Abdelhamid Ait Boudlal,1134251,€10.00m,"Dec 15, 2025","Apr 16, 2006",19,1.9,Morocco,[],Centre-Back,,Stade Rennais,,,"Jul 2, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Kamory Doumbia,671594,€9.00m,"Mar 27, 2026","Feb 18, 2003",23,1.7,Mali,['Mali'],Attacking Midfield,"                0
0  Centre-Forward
1     Left Winger",Stade Brestois,,,"Aug 30, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",9000000.0,25/26,Ligue 1
Emerson,181778,€10.00m,"Dec 15, 2025","Aug 3, 1994",31,1.76,Italy,[],Left-Back,,Marseille,,,"Sep 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Godson Kyeremeh,651973,€600k,"Mar 27, 2026","Jun 14, 2000",25,1.77,France,[],Right Winger,,Le Havre AC,,,"Jul 11, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,25/26,Ligue 1
Emerson,181778,€10.00m,"Dec 15, 2025","Aug 3, 1994",31,1.76,Italy,"['Italy', 'Brazil']",Left-Back,"               0
0  Left Midfield
1    Centre-Back",Marseille,,,"Sep 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Habib Diallo,344888,€5.00m,"Dec 15, 2025","Jun 18, 1995",30,1.86,Senegal,[],Centre-Forward,,FC Metz,,,"Aug 31, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Arnaud Nordin,324811,€4.00m,"Dec 19, 2025","Jun 17, 1998",27,1.7,France,[],Right Winger,,Stade Rennais,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Oumar Pona,1073176,€100k,"Jan 15, 2026","Jun 21, 2006",19,1.89,Mali,[],Goalkeeper,,Angers SCO,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,25/26,Ligue 1
Florian Sotoca,354726,€1.50m,"Dec 15, 2025","Oct 25, 1990",35,1.87,France,['France'],Centre-Forward,"                0
0  Second Striker
1    Right Winger",Lens,,,"Jul 1, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,Ligue 1
Trevan Sanusi,1011152,€500k,"Dec 15, 2025","Apr 25, 2007",18,1.78,England,[],Left Winger,,FC Lorient,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,Ligue 1
Rafael Fernandes,744074,€600k,"Dec 15, 2025","Jun 28, 2002",23,1.91,Portugal,['Portugal'],Centre-Back,,Lille,,,"Jan 31, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,25/26,Ligue 1
Abdoulaye Faye,1182738,€3.00m,"Dec 15, 2025","Sep 22, 2004",21,1.91,Senegal,['Senegal'],Centre-Back,,FC Lorient,,,"Jul 29, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Ngal'ayel Mukau,1016015,€12.00m,"Dec 15, 2025","Nov 3, 2004",21,1.86,DR Congo,"['Belgium', 'DR Congo']",Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",Lille,,,"Jul 11, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
