Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Raúl de Tomás,162038,€500k,"Dec 30, 2025","Oct 17, 1994",31,1.8,Spain,[],Centre-Forward,,Al-Wakrah SC,,,"Jul 20, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Diego Bri,720532,€600k,"Mar 18, 2026","Sep 12, 2002",23,1.77,Spain,[],Left-Back,,Córdoba CF,,,"Jul 16, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,22/23,La Liga
Charlie Pérez,707271,,,"Jun 7, 2002",23,,Spain,['Spain'],Goalkeeper,,Formentera,,,"Sep 18, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Chris Ramos,538810,€2.50m,"Dec 10, 2025","Jan 18, 1997",29,1.9,Spain,"['Spain', 'United States']",Centre-Forward,"              0
0   Left Winger
1  Right Winger",Botafogo,,,"Aug 15, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,22/23,La Liga
Giovanni González,339699,€2.50m,"Dec 16, 2025","Sep 20, 1994",31,1.73,Uruguay,"['Italy', 'Uruguay']",Right-Back,"                0
0  Right Midfield
1     Centre-Back",Krasnodar,,,"Aug 17, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,22/23,La Liga
Sergio Busquets,65230,,,"Jul 16, 1988",37,1.89,Spain,[],Defensive Midfield,,Retired,Miami,"Jan 1, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Pedro Bigas,203043,€400k,"Dec 12, 2025","May 15, 1990",35,1.81,Spain,['Spain'],Centre-Back,"           0
0  Left-Back",Elche CF,,,"Jul 7, 2021","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,22/23,La Liga
Rodrygo,412363,€50.00m,"Mar 16, 2026","Jan 9, 2001",25,1.74,Brazil,[],Right Winger,,Real Madrid,,,"Jul 1, 2019","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,22/23,La Liga
Vedat Muriqi,256267,€4.50m,"Dec 12, 2025","Apr 24, 1994",31,1.94,Kosovo,[],Centre-Forward,,RCD Mallorca,,,"Jul 22, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,22/23,La Liga
Martin Svidersky,630523,€275k,"Dec 22, 2025","Oct 4, 2002",23,1.81,Slovakia,[],Central Midfield,,Slovacko,,,"Sep 2, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",275000.0,22/23,La Liga
Pepe Reina,7825,,,"Aug 31, 1982",43,1.88,Spain,[],Goalkeeper,,Retired,Como,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Ousmane Dembélé,288230,€100.00m,"Dec 15, 2025","May 15, 1997",28,1.78,France,[],Centre-Forward,,PSG,,,"Aug 12, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000000.0,22/23,La Liga
José Copete,520840,€5.00m,"Mar 16, 2026","Oct 10, 1999",26,1.9,Spain,[],Centre-Back,,Valencia,,,"Jul 28, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Gonzalo Montiel,402733,€4.50m,"Dec 17, 2025","Jan 1, 1997",29,1.75,Argentina,"['Argentina', 'Spain']",Right-Back,,River Plate,,,"Jan 20, 2025","Dec 31, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,22/23,La Liga
Javi Hernández,422466,€2.00m,"Dec 30, 2025","May 2, 1998",27,1.8,Spain,['Spain'],Left-Back,"             0
0  Centre-Back",Panathinaikos,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Dani Vivian,524000,€25.00m,"Mar 16, 2026","Jul 5, 1999",26,1.84,Spain,[],Centre-Back,,Athletic Club,,,"Aug 1, 2020","Jun 30, 2032",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,22/23,La Liga
Álvaro Rodríguez,948275,€5.00m,"Mar 16, 2026","Jul 14, 2004",21,1.93,Uruguay,"['Spain', 'Uruguay']",Centre-Forward,,Elche CF,,,"Jul 22, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Pau Víctor,707572,€12.00m,"Mar 19, 2026","Nov 26, 2001",24,1.84,Spain,['Spain'],Centre-Forward,"              0
0   Left Winger
1  Right Winger",Braga,,,"Jul 25, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,22/23,La Liga
Gonzalo Escalante,266795,€500k,"Oct 21, 2025","Mar 27, 1993",33,1.82,Argentina,[],Central Midfield,,La Serena,,,"Jan 4, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Jaume Costa,65318,,,"Mar 18, 1988",38,1.71,Spain,[],Left-Back,,Retired,Albacete,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Guido Rodríguez,342385,€5.00m,"Mar 16, 2026","Apr 12, 1994",32,1.85,Argentina,[],Defensive Midfield,,Valencia,,,"Jan 26, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Nemanja Maksimovic,273152,€4.20m,"Nov 28, 2025","Jan 26, 1995",31,1.89,Serbia,[],Central Midfield,,Shabab Al-Ahli,,,"Aug 17, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4200000.0,22/23,La Liga
Abde Ezzalzouli,724520,€30.00m,"Mar 16, 2026","Dec 17, 2001",24,1.77,Morocco,[],Left Winger,,Real Betis,,,"Sep 1, 2023","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,22/23,La Liga
Sergio León,145769,,,"Jan 6, 1989",37,1.76,Spain,[],Centre-Forward,,A.Palma del Río,,,"Sep 17, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Emilio Bernad,480966,€200k,"Dec 30, 2025","Sep 22, 1999",26,1.84,Spain,['Spain'],Goalkeeper,,Barça Atlètic,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Iker Benito,710679,€1.50m,"Dec 12, 2025","Aug 10, 2002",23,1.76,Spain,['Spain'],Right Winger,"            0
0   Left-Back
1  Right-Back",CA Osasuna,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Borja Mayoral,298976,€7.50m,"Dec 12, 2025","Apr 5, 1997",29,1.82,Spain,[],Centre-Forward,,Getafe,,,"Aug 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7500000.0,22/23,La Liga
Yannick Carrasco,140776,€6.00m,"Dec 18, 2025","Sep 4, 1993",32,1.81,Belgium,"['Spain', 'Belgium']",Left Winger,"               0
0  Left Midfield
1   Right Winger",Al-Shabab,,,"Sep 4, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,La Liga
Germán Pezzella,113133,€1.00m,"Dec 17, 2025","Jun 27, 1991",34,1.87,Argentina,[],Centre-Back,,River Plate,,,"Aug 5, 2024","Dec 31, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Rubén Sobrino,85383,€400k,"Mar 18, 2026","Jun 1, 1992",33,1.85,Spain,[],Centre-Forward,,CyD Leonesa,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,22/23,La Liga
Omar El Hilali,822331,€15.00m,"Dec 12, 2025","Sep 12, 2003",22,1.83,Morocco,[],Right-Back,,Espanyol,,,"Jan 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,22/23,La Liga
Mario Maroto,710484,€200k,"Dec 30, 2025","Nov 28, 2003",22,1.76,Spain,[],Central Midfield,,Real Valladolid,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Claudio Bravo,40423,,,"Apr 13, 1983",42,1.84,Chile,[],Goalkeeper,,Retired,Real Betis,"Aug 26, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Marciano Sanca,1013774,€150k,"Mar 18, 2026","Mar 3, 2004",22,1.82,Guinea-Bissau,['Guinea-Bissau'],Centre-Forward,"              0
0   Left Winger
1  Right Winger",UD Almería B,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,22/23,La Liga
Eric Monjonell,787154,€250k,"Dec 30, 2025","Dec 6, 2001",24,1.87,Spain,[],Centre-Back,,UD Ibiza,,,"Feb 1, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,22/23,La Liga
Frenkie de Jong,326330,€45.00m,"Dec 12, 2025","May 12, 1997",28,1.81,Netherlands,['Netherlands'],Central Midfield,"                    0
0  Defensive Midfield",Barcelona,,,"Jul 1, 2019","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",45000000.0,22/23,La Liga
Mario Suárez,37337,,,"Feb 24, 1987",39,1.89,Spain,[],Defensive Midfield,,Retired,Rayo Vallecano,"Oct 1, 2023",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Moi Gómez,175449,€1.80m,"Dec 12, 2025","Jun 23, 1994",31,1.76,Spain,[],Attacking Midfield,,CA Osasuna,,,"Jul 28, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,22/23,La Liga
Josep Gayá,632495,€250k,"Dec 30, 2025","Jul 7, 2000",25,1.85,Spain,['Spain'],Centre-Back,,CD Lugo,,,"Aug 14, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,22/23,La Liga
Aïssa Mandi,80293,€1.00m,"Dec 15, 2025","Oct 22, 1991",34,1.86,Algeria,"['Algeria', 'France']",Centre-Back,"            0
0  Right-Back",Lille,,,"Aug 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Óscar Trejo,30321,€400k,"Dec 12, 2025","Apr 26, 1988",37,1.8,Argentina,"['Argentina', 'Italy']",Attacking Midfield,"                  0
0  Central Midfield",Rayo Vallecano,,,"Jul 1, 2017","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,22/23,La Liga
Samuel Lino,694928,€17.00m,"Mar 12, 2026","Dec 23, 1999",26,1.77,Brazil,[],Left Winger,,Flamengo,,,"Jul 29, 2025","Dec 31, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",17000000.0,22/23,La Liga
Curro Muñoz,961954,€50k,"Dec 30, 2025","Jan 7, 2003",23,1.85,Spain,['Spain'],Central Midfield,"             0
0  Centre-Back",UD Almería B,,,"Jan 28, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000.0,22/23,La Liga
Dani Tasende,627282,€700k,"Mar 18, 2026","Jul 6, 2000",25,1.72,Spain,[],Left-Back,,Real Zaragoza,,,"Jul 10, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,22/23,La Liga
Tiago Ribeiro,504084,€350k,"Dec 22, 2025","Mar 14, 2002",24,1.83,Portugal,['Portugal'],Central Midfield,"                    0
0  Attacking Midfield",Feirense,,,"Aug 14, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",350000.0,22/23,La Liga
Sergio Reguilón,282429,€4.00m,"Apr 7, 2026","Dec 16, 1996",29,1.78,Spain,['Spain'],Left-Back,"               0
0  Left Midfield",Miami,,,"Jan 26, 2026","Dec 31, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
Lucas Pérez,73185,€300k,"Oct 21, 2025","Sep 10, 1988",37,1.8,Spain,[],Centre-Forward,,Cádiz CF,,,"Apr 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,La Liga
Jørgen Strand Larsen,429983,€45.00m,"Mar 9, 2026","Feb 6, 2000",26,1.93,Norway,['Norway'],Centre-Forward,,Crystal Palace,,,"Feb 2, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",45000000.0,22/23,La Liga
Matías Árbol,767255,€100k,"Dec 30, 2025","Sep 12, 2002",23,1.84,Spain,[],Goalkeeper,,CA Antoniano,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,La Liga
Alejandro Balde,636688,€55.00m,"Mar 16, 2026","Oct 18, 2003",22,1.77,Spain,[],Left-Back,,Barcelona,,,"Jul 1, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",55000000.0,22/23,La Liga
Sergio Camello,505674,€2.00m,"Dec 12, 2025","Feb 10, 2001",25,1.82,Spain,[],Centre-Forward,,Rayo Vallecano,,,"Aug 17, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Ander Capa,197545,,,"Feb 8, 1992",34,1.75,Spain,['Spain'],Right-Back,"              0
0  Right Winger",Retired,Portugalete,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Braian Cufré,401521,€1.50m,"Dec 17, 2025","Dec 15, 1996",29,1.79,Argentina,['Argentina'],Left-Back,"               0
0  Left Midfield",Remo,,,"Jan 27, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Juan Cruz,585700,€2.00m,"Mar 18, 2026","Apr 25, 2000",25,1.8,Spain,"['Argentina', 'Spain']",Left Winger,"                    0
0        Right Winger
1  Attacking Midfield",CD Leganés,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Eray Cömert,298583,€2.50m,"Mar 16, 2026","Feb 4, 1998",28,1.83,Switzerland,"['Türkiye', 'Switzerland']",Centre-Back,"                    0
0  Defensive Midfield",Valencia,,,"Jan 25, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,22/23,La Liga
Juan Iglesias,390688,€5.00m,"Dec 12, 2025","Jul 3, 1998",27,1.87,Spain,[],Right-Back,,Getafe,,,"Jul 1, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Selim Amallah,377219,€1.50m,"Nov 28, 2025","Nov 15, 1996",29,1.85,Morocco,"['Morocco', 'Belgium']",Attacking Midfield,"                  0
0       Left Winger
1  Central Midfield",Khor Fakkan,,,"Oct 2, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Mohamed-Ali Cho,670847,€15.00m,"Mar 27, 2026","Jan 19, 2004",22,1.82,France,"['England', 'France']",Right Winger,"                0
0  Centre-Forward
1     Left Winger",Nice,,,"Jan 8, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,22/23,La Liga
Gastón Álvarez,577486,€8.00m,"Dec 18, 2025","Mar 24, 2000",26,1.84,Uruguay,"['Spain', 'Uruguay']",Centre-Back,"           0
0  Left-Back",Al-Qadsiah,,,"Aug 19, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
Simo Keddari,945496,€800k,"Dec 30, 2025","Feb 3, 2005",21,1.83,Spain,"['Algeria', 'Spain']",Centre-Back,,Al-Arabi SC,,,"Aug 10, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Jawad El Yamiq,235412,€600k,"Mar 18, 2026","Feb 29, 1992",34,1.93,Morocco,['Morocco'],Centre-Back,,Real Zaragoza,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,22/23,La Liga
Mikel Balenziaga,85258,,,"Feb 29, 1988",38,1.77,Spain,[],Left-Back,,Retired,Dep. La Coruña,"Jul 1, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Marcos Fernández,947432,€50k,"Mar 18, 2026","Jul 17, 2003",22,1.76,Spain,['Spain'],Left-Back,,Arenas Club,,,"Jan 27, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000.0,22/23,La Liga
Augusto Solari,282694,€200k,"Dec 17, 2025","Jan 3, 1992",34,1.78,Argentina,[],Right Midfield,,Unión Santa Fe,,,"Jul 24, 2025","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Francis Coquelin,74869,€800k,"Dec 15, 2025","May 13, 1991",34,1.77,France,[],Defensive Midfield,,FC Nantes,,,"Jan 31, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Hugo Sotelo,892221,€7.50m,"Mar 16, 2026","Dec 19, 2003",22,1.8,Spain,[],Central Midfield,,Celta de Vigo,,,"Jul 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7500000.0,22/23,La Liga
Álex Moreno,193098,€3.50m,"Dec 12, 2025","Jun 8, 1993",32,1.79,Spain,[],Left-Back,,Girona,,,"Aug 22, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,22/23,La Liga
El Bilal Touré,649016,€15.00m,"Dec 17, 2025","Oct 3, 2001",24,1.85,Mali,[],Left Winger,,Besiktas,,,"Aug 26, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,22/23,La Liga
Antonio Pacheco,568156,€700k,"Dec 30, 2025","Jan 3, 2002",24,1.84,Spain,[],Central Midfield,,Albacete,,,"Jul 8, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,22/23,La Liga
Javi Martínez,471474,€800k,"Dec 30, 2025","Dec 22, 1999",26,1.81,Spain,['Spain'],Attacking Midfield,"              0
0  Right Winger
1   Left Winger",SD Eibar,,,"Jan 8, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Sergi Darder,142021,€3.50m,"Dec 12, 2025","Dec 22, 1993",32,1.8,Spain,[],Central Midfield,,RCD Mallorca,,,"Aug 11, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,22/23,La Liga
Sekou Gassama,337070,€200k,"Mar 25, 2026","May 6, 1995",30,1.89,Senegal,[],Centre-Forward,,Universitario,,,"Jan 1, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Hugo Sotelo,892221,€7.50m,"Mar 16, 2026","Dec 19, 2003",22,1.8,Spain,['Spain'],Central Midfield,,Celta de Vigo,,,"Jul 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7500000.0,22/23,La Liga
Curro Sánchez,208116,€1.80m,"Dec 30, 2025","Jan 3, 1996",30,1.76,Spain,['Spain'],Right Winger,"                    0
0  Attacking Midfield
1         Left Winger",Burgos CF,,,"Sep 3, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,22/23,La Liga
Lucas Olaza,216240,€4.00m,"Dec 16, 2025","Jul 21, 1994",31,1.73,Uruguay,"['Spain', 'Uruguay']",Left-Back,"               0
0  Left Midfield",Krasnodar,,,"Aug 6, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
David García,298589,€5.00m,"Dec 30, 2025","Feb 14, 1994",32,1.86,Spain,[],Centre-Back,,Al-Rayyan,,,"Aug 1, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Mario Domínguez,941867,€200k,"Dec 30, 2025","Feb 10, 2004",22,1.8,Spain,['Spain'],Centre-Forward,"                0
0  Second Striker",Valencia B,,,"Jul 1, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Antoine Griezmann,125781,€10.00m,"Mar 16, 2026","Mar 21, 1991",35,1.76,France,['France'],Second Striker,"                0
0  Centre-Forward
1     Left Winger",Atlético,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,22/23,La Liga
Dani Gómez,422460,€800k,"Mar 18, 2026","Jul 30, 1998",27,1.78,Spain,['Spain'],Centre-Forward,,Real Zaragoza,,,"Feb 3, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Franco Cervi,341110,€700k,"Dec 12, 2025","May 26, 1994",31,1.66,Argentina,[],Left Winger,,Celta de Vigo,,,"Jul 5, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,22/23,La Liga
Sergio Asenjo,51710,,,"Jun 28, 1989",36,1.89,Spain,[],Goalkeeper,,Retired,Real Valladolid,"Sep 1, 2023",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Alberto del Moral,635347,€800k,"Dec 30, 2025","Jul 20, 2000",25,1.85,Spain,['Spain'],Central Midfield,,Córdoba CF,,,"Aug 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Chimy Ávila,167721,€1.50m,"Dec 12, 2025","Feb 6, 1994",32,1.72,Argentina,"['Argentina', 'Spain']",Centre-Forward,"              0
0   Left Winger
1  Right Winger",Real Betis,,,"Feb 1, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Viktor Tsygankov,264372,€15.00m,"Dec 12, 2025","Nov 15, 1997",28,1.78,Ukraine,[],Right Winger,,Girona,,,"Jan 17, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,22/23,La Liga
Iván Villar,297194,€900k,"Dec 12, 2025","Jul 9, 1997",28,1.83,Spain,[],Goalkeeper,,Celta de Vigo,,,"Jul 1, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,22/23,La Liga
Aleix García,261504,€20.00m,"Dec 19, 2025","Jun 28, 1997",28,1.73,Spain,['Spain'],Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Leverkusen,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,22/23,La Liga
Florian Lejeune,127108,€2.00m,"Dec 12, 2025","May 20, 1991",34,1.9,France,[],Centre-Back,,Rayo Vallecano,,,"Jul 28, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Marko Dmitrovic,94308,€800k,"Dec 12, 2025","Jan 24, 1992",34,1.89,Serbia,"['Jugoslawien (SFR)', 'Serbia']",Goalkeeper,,Espanyol,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
